100 -20.73 -20.73 2 1 0
100.02 -20.7282 -20.7282 1 1 0
100.04 -20.7264 -20.7264 1 1 0
100.08 -20.7228 -20.7228 1 1 0
100.159 -20.7155 -20.7155 1 1 0
100.259 -20.7065 -20.7065 1 1 0
100.359 -20.6974 -20.6974 1 1 0
100.458 -20.6883 -20.6883 1 1 0
100.558 -20.6793 -20.6793 1 1 0
100.657 -20.6702 -20.6702 1 1 0
100.757 -20.6612 -20.6612 1 1 0
100.856 -20.6521 -20.6521 1 1 0
100.956 -20.6431 -20.6431 1 1 0
101.056 -20.634 -20.634 1 1 0
101.155 -20.625 -20.625 1 1 0
101.255 -20.616 -20.616 1 1 0
101.354 -20.6069 -20.6069 1 1 0
101.454 -20.5979 -20.5979 1 1 0
101.554 -20.5889 -20.5889 1 1 0
101.653 -20.5798 -20.5798 1 1 0
101.753 -20.5708 -20.5708 1 1 0
101.852 -20.5618 -20.5618 1 1 0
101.952 -20.5528 -20.5528 1 1 0
102.052 -20.5438 -20.5438 1 1 0
102.151 -20.5348 -20.5348 1 1 0
102.251 -20.5258 -20.5258 1 1 0
102.35 -20.5168 -20.5168 1 1 0
102.45 -20.5078 -20.5078 1 1 0
102.55 -20.4988 -20.4988 1 1 0
102.649 -20.4898 -20.4898 1 1 0
102.749 -20.4808 -20.4808 1 1 0
102.848 -20.4718 -20.4718 1 1 0
102.948 -20.4629 -20.4629 1 1 0
103.048 -20.4539 -20.4539 1 1 0
103.147 -20.4449 -20.4449 1 1 0
103.247 -20.4359 -20.4359 1 1 0
103.346 -20.427 -20.427 1 1 0
103.446 -20.418 -20.418 1 1 0
103.545 -20.409 -20.409 1 1 0
103.645 -20.4001 -20.4001 1 1 0
103.745 -20.3911 -20.3911 1 1 0
103.844 -20.3822 -20.3822 1 1 0
103.944 -20.3732 -20.3732 1 1 0
104.043 -20.3643 -20.3643 1 1 0
104.143 -20.3553 -20.3553 1 1 0
104.243 -20.3464 -20.3464 1 1 0
104.342 -20.3374 -20.3374 1 1 0
104.442 -20.3285 -20.3285 1 1 0
104.541 -20.3196 -20.3196 1 1 0
104.641 -20.3107 -20.3107 1 1 0
104.741 -20.3017 -20.3017 1 1 0
104.84 -20.2928 -20.2928 1 1 0
104.94 -20.2839 -20.2839 1 1 0
105.039 -20.275 -20.275 1 1 0
105.139 -20.2661 -20.2661 1 1 0
105.239 -20.2572 -20.2572 1 1 0
105.338 -20.2482 -20.2482 1 1 0
105.438 -20.2393 -20.2393 1 1 0
105.538 -20.2304 -20.2304 1 1 0
105.637 -20.2215 -20.2215 1 1 0
105.737 -20.2126 -20.2126 1 1 0
105.836 -20.2038 -20.2038 1 1 0
105.936 -20.1949 -20.1949 1 1 0
106.036 -20.186 -20.186 1 1 0
106.135 -20.1771 -20.1771 1 1 0
106.235 -20.1682 -20.1682 1 1 0
106.334 -20.1593 -20.1593 1 1 0
106.434 -20.1505 -20.1505 1 1 0
106.534 -20.1416 -20.1416 1 1 0
106.633 -20.1327 -20.1327 1 1 0
106.733 -20.1239 -20.1239 1 1 0
106.832 -20.115 -20.115 1 1 0
106.932 -20.1061 -20.1061 1 1 0
107.032 -20.0973 -20.0973 1 1 0
107.131 -20.0884 -20.0884 1 1 0
107.231 -20.0796 -20.0796 1 1 0
107.33 -20.0707 -20.0707 1 1 0
107.43 -20.0619 -20.0619 1 1 0
107.53 -20.0531 -20.0531 1 1 0
107.629 -20.0442 -20.0442 1 1 0
107.729 -20.0354 -20.0354 1 1 0
107.828 -20.0265 -20.0265 1 1 0
107.928 -20.0177 -20.0177 1 1 0
108.028 -20.0089 -20.0089 1 1 0
108.127 -20.0001 -20.0001 1 1 0
108.227 -19.9912 -19.9912 1 1 0
108.326 -19.9824 -19.9824 1 1 0
108.426 -19.9736 -19.9736 1 1 0
108.526 -19.9648 -19.9648 1 1 0
108.625 -19.956 -19.956 1 1 0
108.725 -19.9472 -19.9472 1 1 0
108.825 -19.9384 -19.9384 1 1 0
108.924 -19.9296 -19.9296 1 1 0
109.024 -19.9208 -19.9208 1 1 0
109.123 -19.912 -19.912 1 1 0
109.223 -19.9032 -19.9032 1 1 0
109.323 -19.8944 -19.8944 1 1 0
109.422 -19.8856 -19.8856 1 1 0
109.522 -19.8768 -19.8768 1 1 0
109.621 -19.8681 -19.8681 1 1 0
109.721 -19.8593 -19.8593 1 1 0
109.821 -19.8505 -19.8505 1 1 0
109.92 -19.8417 -19.8417 1 1 0
110.02 -19.833 -19.833 1 1 0
110.12 -19.8242 -19.8242 1 1 0
110.219 -19.8154 -19.8154 1 1 0
110.319 -19.8067 -19.8067 1 1 0
110.418 -19.7979 -19.7979 1 1 0
110.518 -19.7892 -19.7892 1 1 0
110.618 -19.7804 -19.7804 1 1 0
110.717 -19.7717 -19.7717 1 1 0
110.817 -19.7629 -19.7629 1 1 0
110.916 -19.7542 -19.7542 1 1 0
111.016 -19.7454 -19.7454 1 1 0
111.116 -19.7367 -19.7367 1 1 0
111.215 -19.7279 -19.7279 1 1 0
111.315 -19.7192 -19.7192 1 1 0
111.415 -19.7105 -19.7105 1 1 0
111.514 -19.7017 -19.7017 1 1 0
111.614 -19.693 -19.693 1 1 0
111.713 -19.6843 -19.6843 1 1 0
111.813 -19.6756 -19.6756 1 1 0
111.913 -19.6669 -19.6669 1 1 0
112.012 -19.6582 -19.6582 1 1 0
112.112 -19.6494 -19.6494 1 1 0
112.211 -19.6407 -19.6407 1 1 0
112.311 -19.632 -19.632 1 1 0
112.411 -19.6233 -19.6233 1 1 0
112.51 -19.6146 -19.6146 1 1 0
112.61 -19.6059 -19.6059 1 1 0
112.71 -19.5972 -19.5972 1 1 0
112.809 -19.5885 -19.5885 1 1 0
112.909 -19.5798 -19.5798 1 1 0
113.008 -19.5712 -19.5712 1 1 0
113.108 -19.5625 -19.5625 1 1 0
113.208 -19.5538 -19.5538 1 1 0
113.307 -19.5451 -19.5451 1 1 0
113.407 -19.5364 -19.5364 1 1 0
113.507 -19.5278 -19.5278 1 1 0
113.606 -19.5191 -19.5191 1 1 0
113.706 -19.5104 -19.5104 1 1 0
113.805 -19.5018 -19.5018 1 1 0
113.905 -19.4931 -19.4931 1 1 0
