0 -64.9964 -64.9964 2 1 0
0.00151824 -64.9951 -64.9951 1 1 0
0.00303661 -64.9938 -64.9938 1 1 0
0.00607376 -64.9912 -64.9912 1 1 0
0.0121497 -64.986 -64.986 1 1 0
0.024308 -64.9756 -64.9756 1 1 0
0.0486503 -64.9548 -64.9548 1 1 0
0.0974374 -64.9134 -64.9134 1 1 0
0.195417 -64.8311 -64.8311 1 1 0
0.343382 -64.7089 -64.7089 1 1 0
0.498752 -64.583 -64.583 1 1 0
0.655351 -64.4587 -64.4587 1 1 0
0.813142 -64.3359 -64.3359 1 1 0
0.972091 -64.2146 -64.2146 1 1 0
1.13216 -64.0948 -64.0948 1 1 0
1.29332 -63.9765 -63.9765 1 1 0
1.45554 -63.8596 -63.8596 1 1 0
1.61877 -63.7441 -63.7441 1 1 0
1.783 -63.63 -63.63 1 1 0
1.94819 -63.5173 -63.5173 1 1 0
2.1143 -63.406 -63.406 1 1 0
2.28131 -63.2961 -63.2961 1 1 0
2.44918 -63.1875 -63.1875 1 1 0
2.6179 -63.0802 -63.0802 1 1 0
2.78743 -62.9741 -62.9741 1 1 0
2.95775 -62.8694 -62.8694 1 1 0
3.12883 -62.7659 -62.7659 1 1 0
3.30064 -62.6636 -62.6636 1 1 0
3.47317 -62.5625 -62.5625 1 1 0
3.64639 -62.4626 -62.4626 1 1 0
3.82027 -62.3638 -62.3638 1 1 0
3.99479 -62.2662 -62.2662 1 1 0
4.16994 -62.1697 -62.1697 1 1 0
4.34569 -62.0744 -62.0744 1 1 0
4.52202 -61.98 -61.98 1 1 0
4.69892 -61.8868 -61.8868 1 1 0
4.87637 -61.7946 -61.7946 1 1 0
5.05434 -61.7034 -61.7034 1 1 0
5.23283 -61.6133 -61.6133 1 1 0
5.41181 -61.5241 -61.5241 1 1 0
5.59127 -61.4358 -61.4358 1 1 0
5.7712 -61.3486 -61.3486 1 1 0
5.95157 -61.2622 -61.2622 1 1 0
6.13239 -61.1768 -61.1768 1 1 0
