1,0.0108354,-64.9871,-64.9871,1,1,0
1,0.0184326,-64.9806,-64.9806,1,1,0
1,0.0336372,-64.9676,-64.9676,1,1,0
1,0.0640866,-64.9417,-64.9417,1,1,0
1,0.125145,-64.89,-64.89,1,1,0
1,0.217127,-64.813,-64.813,1,1,0
1,0.355971,-64.6986,-64.6986,1,1,0
1,0.566148,-64.5292,-64.5292,1,1,0
1,0.885534,-64.2804,-64.2804,1,1,0
1,1.28627,-63.9816,-63.9816,1,1,0
1,1.6936,-63.6919,-63.6919,1,1,0
1,2.10703,-63.4109,-63.4109,1,1,0
1,2.52609,-63.1383,-63.1383,1,1,0
1,2.95031,-62.8739,-62.8739,1,1,0
1,3.3793,-62.6173,-62.6173,1,1,0
1,3.81268,-62.3681,-62.3681,1,1,0
1,4.25008,-62.1261,-62.1261,1,1,0
1,4.6912,-61.8908,-61.8908,1,1,0
1,5.13574,-61.6622,-61.6622,1,1,0
1,5.58343,-61.4397,-61.4397,1,1,0
1,6.03402,-61.2231,-61.2231,1,1,0
1,6.4873,-61.0123,-61.0123,1,1,0
1,6.94307,-60.8068,-60.8068,1,1,0
1,7.40113,-60.6065,-60.6065,1,1,0
1,7.86131,-60.4112,-60.4112,1,1,0
1,8.32348,-60.2205,-60.2205,1,1,0
1,8.78747,-60.0343,-60.0343,1,1,0
1,9.25317,-59.8525,-59.8525,1,1,0
1,9.72046,-59.6748,-59.6748,1,1,0
1,9.77536,-59.6542,-59.6542,1,1,0
1,154.523,-43.0581,-43.0581,1,1,0
1,155.022,-43.0309,-43.0309,1,1,0
1,155.521,-43.0038,-43.0038,1,1,0
1,156.02,-42.9767,-42.9767,1,1,0
1,156.52,-42.9497,-42.9497,1,1,0
1,157.019,-42.9228,-42.9228,1,1,0
1,157.518,-42.8959,-42.8959,1,1,0
1,158.018,-42.8691,-42.8691,1,1,0
1,158.517,-42.8424,-42.8424,1,1,0
1,159.016,-42.8157,-42.8157,1,1,0
1,159.515,-42.7891,-42.7891,1,1,0
1,160.015,-42.7626,-42.7626,1,1,0
1,160.514,-42.7361,-42.7361,1,1,0
1,161.013,-42.7096,-42.7096,1,1,0
1,161.513,-42.6833,-42.6833,1,1,0
1,162.012,-42.6569,-42.6569,1,1,0
1,162.511,-42.6307,-42.6307,1,1,0
1,163.01,-42.6045,-42.6045,1,1,0
1,163.51,-42.5784,-42.5784,1,1,0
1,164.009,-42.5523,-42.5523,1,1,0
1,164.508,-42.5263,-42.5263,1,1,0
1,165.008,-42.5003,-42.5003,1,1,0
1,165.507,-42.4744,-42.4744,1,1,0
1,166.006,-42.4485,-42.4485,1,1,0
1,166.506,-42.4228,-42.4228,1,1,0
1,167.005,-42.397,-42.397,1,1,0
1,167.504,-42.3713,-42.3713,1,1,0
1,168.004,-42.3457,-42.3457,1,1,0
1,168.503,-42.3201,-42.3201,1,1,0
1,169.002,-42.2946,-42.2946,1,1,0
1,169.502,-42.2692,-42.2692,1,1,0
1,170.001,-42.2438,-42.2438,1,1,0
1,170.501,-42.2184,-42.2184,1,1,0
1,171.0,-42.1931,-42.1931,1,1,0
1,171.499,-42.1679,-42.1679,1,1,0
1,171.999,-42.1427,-42.1427,1,1,0
1,172.498,-42.1176,-42.1176,1,1,0
1,172.997,-42.0925,-42.0925,1,1,0
1,173.497,-42.0675,-42.0675,1,1,0
1,173.996,-42.0425,-42.0425,1,1,0
1,174.495,-42.0175,-42.0175,1,1,0
1,174.995,-41.9927,-41.9927,1,1,0
1,175.494,-41.9678,-41.9678,1,1,0
1,175.994,-41.9431,-41.9431,1,1,0
1,176.493,-41.9183,-41.9183,1,1,0
1,176.992,-41.8937,-41.8937,1,1,0
1,177.492,-41.8691,-41.8691,1,1,0
1,177.991,-41.8445,-41.8445,1,1,0
1,178.491,-41.82,-41.82,1,1,0
1,178.99,-41.7955,-41.7955,1,1,0
1,179.489,-41.7711,-41.7711,1,1,0
1,179.989,-41.7467,-41.7467,1,1,0
1,180.488,-41.7224,-41.7224,1,1,0
1,180.988,-41.6981,-41.6981,1,1,0
1,181.487,-41.6738,-41.6738,1,1,0
1,181.986,-41.6497,-41.6497,1,1,0
1,182.486,-41.6255,-41.6255,1,1,0
1,182.985,-41.6014,-41.6014,1,1,0
1,183.485,-41.5774,-41.5774,1,1,0
1,183.984,-41.5534,-41.5534,1,1,0
1,184.484,-41.5295,-41.5295,1,1,0
1,184.983,-41.5055,-41.5055,1,1,0
1,185.482,-41.4817,-41.4817,1,1,0
1,185.982,-41.4579,-41.4579,1,1,0
1,186.481,-41.4341,-41.4341,1,1,0
1,186.981,-41.4104,-41.4104,1,1,0
1,187.48,-41.3867,-41.3867,1,1,0
1,187.98,-41.3631,-41.3631,1,1,0
1,188.479,-41.3395,-41.3395,1,1,0
1,188.978,-41.316,-41.316,1,1,0
1,189.478,-41.2925,-41.2925,1,1,0
1,189.977,-41.269,-41.269,1,1,0
