4,9.77536,-59.6542,-59.6542,4,2,0
4,9.77541,-59.64,-59.6683,4,2,0
4,9.77541,-59.6399,-59.6684,4,2,0
4,9.77154,-59.471,-59.8386,4,2,0
4,9.76108,-59.3039,-60.0097,4,2,0
4,9.73347,-59.0562,-60.2669,4,2,0
4,9.66734,-58.6961,-60.6527,4,2,0
4,9.52232,-58.1787,-61.2225,4,2,0
4,9.31901,-57.639,-61.8302,4,2,0
4,9.06628,-57.0679,-62.483,4,2,0
4,8.7974,-56.4857,-63.1427,4,2,0
4,8.53523,-55.8804,-63.8081,4,2,0
4,8.29763,-55.2255,-64.4853,4,2,0
4,8.10273,-54.5046,-65.1759,4,2,0
4,7.96396,-53.7207,-65.8844,4,2,0
4,7.88247,-52.8893,-66.5623,4,2,0
4,7.84738,-52.02,-67.2283,4,2,0
4,7.84235,-51.4474,-67.6311,4,2,0
4,7.85148,-50.5244,-68.246,4,2,0
4,7.87159,-49.5679,-68.8473,4,2,0
4,7.89368,-48.5498,-69.4072,4,2,0
4,7.91076,-47.4709,-69.967,4,2,0
4,7.91775,-46.3252,-70.4858,4,2,0
4,7.91779,-46.2734,-70.5154,4,2,0
4,7.91028,-45.0125,-71.0256,4,2,0
4,7.88719,-43.6866,-71.4935,4,2,0
4,7.84828,-42.2303,-71.9269,4,2,0
4,7.79453,-40.6188,-72.3474,4,2,0
4,7.72826,-38.8591,-72.7093,4,2,0
4,7.65271,-36.9373,-73.0316,4,2,0
4,7.57169,-34.7953,-73.3342,4,2,0
4,7.48909,-32.4703,-73.5821,4,2,0
4,7.409,-29.9548,-73.7823,4,2,0
4,7.33163,-27.3329,-73.964,4,2,0
4,7.25848,-24.6384,-74.1108,4,2,0
4,7.19014,-22.0278,-74.2095,4,2,0
4,7.12426,-19.1614,-74.3232,4,2,0
4,7.06136,-16.2931,-74.4198,4,2,0
4,7.00186,-13.6357,-74.5018,4,2,0
4,6.944,-11.007,-74.5745,4,2,0
4,6.88868,-8.14967,-74.6412,4,2,0
4,6.83197,-5.43881,-74.5773,4,2,0
4,6.78168,-2.95936,-74.6111,4,2,0
4,6.73388,-0.69176,-74.6408,4,2,0
4,6.69231,1.73141,-74.8623,4,2,0
4,6.6495,3.72339,-74.9057,4,2,0
4,6.60905,5.97736,-74.943,4,2,0
4,6.55829,8.20593,-75.0286,4,2,0
4,6.52375,9.99805,-75.0719,4,2,0
4,6.49205,11.5933,-75.11,4,2,0
4,6.46397,13.5669,-75.0341,4,2,0
4,6.44052,15.0868,-75.0525,4,2,0
4,6.41894,16.4268,-75.0626,4,2,0
4,6.38914,17.825,-75.1395,4,2,0
4,6.36517,19.2914,-75.1529,4,2,0
4,6.3432,20.5904,-75.1583,4,2,0
4,6.32979,21.607,-75.1871,4,2,0
4,6.3156,22.7608,-75.2177,4,2,0
4,6.30436,23.7814,-75.2416,4,2,0
4,6.27303,24.7259,-75.7646,4,2,0
4,6.2646,25.3882,-75.7309,4,2,0
4,6.26163,25.9046,-75.7217,4,2,0
4,6.26454,26.3214,-75.2973,4,2,0
4,6.33993,20.4383,-75.1988,4,2,0
4,6.36082,18.9239,-75.1895,4,2,0
4,6.38388,18.268,-75.1307,4,2,0
4,6.40718,16.8743,-75.104,4,2,0
4,6.43247,15.3216,-75.0763,4,2,0
4,6.45786,13.3587,-75.0444,4,2,0
4,6.48649,11.9168,-75.0309,4,2,0
4,6.51778,10.3086,-75.0075,4,2,0
4,6.54912,8.22822,-74.98,4,2,0
4,6.57003,6.3914,-74.9382,4,2,0
4,6.59528,4.35283,-74.9021,4,2,0
4,6.68431,2.03475,-74.8224,4,2,0
4,6.72986,-0.159707,-74.7904,4,2,0
4,6.77745,-2.55526,-74.7501,4,2,0
4,6.82519,-5.07737,-74.6451,4,2,0
4,6.87772,-7.71035,-74.5939,4,2,0
4,6.93264,-10.5073,-74.5322,4,2,0
4,6.99202,-13.1621,-74.5202,4,2,0
4,7.05195,-15.9757,-74.4405,4,2,0
4,7.1144,-18.6902,-74.3511,4,2,0
4,7.17969,-21.5014,-74.2402,4,2,0
4,7.24871,-24.3114,-74.1224,4,2,0
4,7.32163,-27.0297,-73.9808,4,2,0
4,7.39839,-29.5907,-73.8266,4,2,0
4,7.47875,-32.104,-73.6211,4,2,0
4,7.56116,-34.456,-73.3643,4,2,0
4,7.64158,-36.6258,-73.0888,4,2,0
4,7.71817,-38.5953,-72.766,4,2,0
4,7.78595,-40.3883,-72.3801,4,2,0
4,7.84165,-42.0072,-71.9831,4,2,0
4,7.88278,-43.4831,-71.4963,4,2,0
4,7.90806,-44.841,-71.066,4,2,0
4,7.91763,-46.0929,-70.5891,4,2,0
4,7.91779,-46.2707,-70.5076,4,2,0
4,7.9112,-47.4345,-69.987,4,2,0
4,7.89438,-48.5106,-69.4339,4,2,0
4,7.87238,-49.5235,-68.8597,4,2,0
4,7.85208,-50.4897,-68.2637,4,2,0
4,7.8424,-51.4157,-67.6584,4,2,0
4,7.84238,-51.4478,-67.6359,4,2,0
4,7.85576,-52.3353,-66.9906,4,2,0
4,7.90574,-53.1966,-66.3257,4,2,0
4,8.00666,-54.0089,-65.6322,4,2,0
4,8.16641,-54.7692,-64.9247,4,2,0
4,8.3794,-55.4671,-64.2365,4,2,0
4,8.62895,-56.1051,-63.5637,4,2,0
4,8.89603,-56.7021,-62.902,4,2,0
4,9.16281,-57.2816,-62.242,4,2,0
4,9.41068,-57.8686,-61.5718,4,2,0
4,9.6161,-58.4893,-60.8779,4,2,0
4,9.74708,-59.1625,-60.1561,4,2,0
4,9.77217,-59.4865,-59.823,4,2,0
4,9.74145,-59.116,-60.2048,4,2,0
4,9.73876,-59.0951,-60.2268,4,2,0
4,9.60103,-58.4338,-60.9383,4,2,0
4,9.38882,-57.8119,-61.6353,4,2,0
4,9.13723,-57.223,-62.3071,4,2,0
4,8.86947,-56.644,-62.9661,4,2,0
4,8.60379,-56.0484,-63.6272,4,2,0
4,8.3578,-55.4056,-64.3041,4,2,0
4,8.14981,-54.7042,-64.9938,4,2,0
4,7.9953,-53.9407,-65.6874,4,2,0
4,7.89915,-53.1157,-66.3892,4,2,0
4,7.85307,-52.2505,-67.0469,4,2,0
4,7.84234,-51.447,-67.6348,4,2,0
4,7.8527,-50.4539,-68.2909,4,2,0
4,7.87324,-49.4836,-68.8901,4,2,0
4,7.89513,-48.4743,-69.4501,4,2,0
4,7.91171,-47.3895,-70.0081,4,2,0
4,7.91785,-46.2688,-70.5143,4,2,0
4,7.91011,-44.9901,-71.0323,4,2,0
4,7.88677,-43.6507,-71.5004,4,2,0
4,7.84757,-42.2084,-71.9478,4,2,0
4,7.79361,-40.5926,-72.3452,4,2,0
4,7.72686,-38.84,-72.7223,4,2,0
4,7.65116,-36.9182,-73.0477,4,2,0
4,7.57005,-34.785,-73.3309,4,2,0
4,7.48711,-32.4351,-73.577,4,2,0
4,7.40605,-29.9381,-73.7938,4,2,0
4,7.32857,-27.3019,-73.9678,4,2,0
4,7.25623,-24.5719,-74.1112,4,2,0
4,7.18701,-21.8083,-74.2319,4,2,0
4,7.12123,-19.0623,-74.3346,4,2,0
4,7.05884,-16.4241,-74.4291,4,2,0
4,6.99889,-13.5244,-74.5094,4,2,0
4,6.94147,-10.6967,-74.5822,4,2,0
4,6.88569,-8.21392,-74.6405,4,2,0
4,6.83348,-5.44677,-74.6972,4,2,0
4,6.78377,-2.85267,-74.7463,4,2,0
4,6.73528,-0.452513,-74.7737,4,2,0
4,6.69066,1.73258,-74.8024,4,2,0
4,6.64848,3.87971,-74.8198,4,2,0
4,6.61063,6.20998,-74.9302,4,2,0
